"Date","Open","High","Low","Close","Volume"
"07/02/2024","121.13","123.41","121.03","122.67","218,374,000"
"07/01/2024","123.47","124.84","118.83","124.3","284,885,500"
"06/28/2024","124.58","127.71","122.75","123.54","315,516,700"
"06/27/2024","124.1","126.41","122.92","123.99","252,571,700"
"06/26/2024","126.13","128.12","122.6","126.4","362,975,900"
"06/25/2024","121.2","126.5","119.32","126.09","425,787,500"
"06/24/2024","123.24","124.46","118.04","118.11","476,060,900"
"06/21/2024","127.12","130.63","124.3","126.57","655,484,700"
"06/20/2024","139.8","140.76","129.52","130.78","517,768,400"
"06/18/2024","131.14","136.33","130.69","135.58","294,335,100"
"06/17/2024","132.99","133.73","129.58","130.98","288,504,400"
"06/14/2024","129.96","132.84","128.32","131.88","309,320,400"
"06/13/2024","129.39","129.8","127.16","129.61","260,704,500"
"06/12/2024","123.06","126.88","122.57","125.2","299,595,000"
"06/11/2024","121.77","122.87","118.74","120.91","222,551,200"
"06/10/2024","120.37","123.1","117.01","121.79","314,162,700"
"06/07/2024","119.77","121.6917","118.022","120.888","412,385,800"
"06/06/2024","124.048","125.587","118.32","120.998","664,696,200"
"06/05/2024","118.371","122.4495","117.468","122.44","528,401,800"
"06/04/2024","115.716","116.6","114.045","116.437","403,324,000"
"06/03/2024","113.621","115","112.003","115","438,391,800"
"05/31/2024","112.52","112.717","106.94","109.633","613,262,500"
"05/30/2024","114.65","115.8191","109.663","110.5","487,350,300"
"05/29/2024","113.05","115.492","110.901","114.825","557,441,900"
"05/28/2024","110.244","114.939","109.883","113.901","652,727,900"
"05/24/2024","104.449","106.475","103","106.469","429,493,700"
"05/23/2024","102.028","106.32","101.52","103.799","835,065,300"
"05/22/2024","95.459","96.02","93.249","94.95","548,648,000"
"05/21/2024","93.599","95.4","93.18","95.386","328,946,500"
"05/20/2024","93.75","95.2","93.44","94.78","318,764,500"
"05/17/2024","94.369","94.74","91.806","92.479","359,691,000"
"05/16/2024","94.91","95.819","94.103","94.359","323,951,800"
"05/15/2024","92.472","94.862","91.599","94.63","417,735,500"
"05/14/2024","89.599","91.651","88.934","91.356","296,507,100"
"05/13/2024","90.478","90.998","88.529","90.399","289,680,200"
"05/10/2024","90.3045","91.401","89.227","89.878","335,325,400"
"05/09/2024","90.529","91.072","88.231","88.747","378,012,700"
"05/08/2024","89.4825","91.194","89.42","90.412","325,721,000"
"05/07/2024","91.098","91.781","89.011","90.554","437,341,600"
"05/06/2024","89.39","92.22","89.055","92.14","376,202,600"
"05/03/2024","87.789","89.281","87.04","88.789","398,340,700"
"05/02/2024","84.449","86.237","83.2","85.817","377,897,500"
"05/01/2024","85.077","86","81.2546","83.041","559,863,200"
"04/30/2024","87.24","88.819","86.3","86.402","363,708,700"
"04/29/2024","87.595","87.992","85.266","87.757","388,970,800"
"04/26/2024","83.818","88.3309","83.387","87.735","551,010,800"
"04/25/2024","78.868","83.323","78.223","82.632","424,640,700"
"04/24/2024","83.95","84.082","79.183","79.677","512,207,500"
"04/23/2024","80.769","82.769","80.264","82.423","438,559,400"
"04/22/2024","78.104","80.073","76.4","79.518","596,340,500"
"04/19/2024","83.15","84.324","75.606","76.2","875,198,000"
"04/18/2024","84.97","86.19","82.402","84.671","447,260,300"
"04/17/2024","88.34","88.775","83.95","84.035","495,399,500"
"04/16/2024","86.4325","88.118","86.0639","87.415","370,453,000"
"04/15/2024","89.098","90.613","85.929","86.001","443,077,000"
"04/12/2024","89.699","90.175","87.53","88.186","426,804,800"
"04/11/2024","87.42","90.739","86.926","90.616","431,637,300"
"04/10/2024","83.926","87.4","83.709","87.039","431,928,500"
"04/09/2024","87.442","87.635","83.022","85.354","503,547,400"
"04/08/2024","88.7","88.83","86.732","87.133","283,220,000"
"04/05/2024","86.866","88.481","85.926","88.008","399,678,500"
"04/04/2024","90.406","90.634","85.88","85.905","434,964,900"
"04/03/2024","88.484","90.374","88.4","88.964","370,066,600"
"04/02/2024","88.448","90.094","87.62","89.452","433,063,600"
"04/01/2024","90.299","92.225","89.204","90.363","452,441,500"
"03/28/2024","90","91.3","89.193","90.356","435,212,300"
"03/27/2024","93.112","93.24","89.123","90.25","586,067,200"
"03/26/2024","95.851","96.375","92.502","92.561","513,647,600"
"03/25/2024","93.941","96.766","93.51","95.002","552,136,100"
"03/22/2024","91.141","94.778","90.834","94.289","586,719,400"
"03/21/2024","92.3","92.648","90.405","91.435","480,372,300"
"03/20/2024","89.797","90.41","88.223","90.372","479,062,800"
"03/19/2024","86.7","90.544","85.01","89.398","672,171,300"
"03/18/2024","90.388","92.405","87.085","88.455","668,975,900"
"03/15/2024","86.93","89.546","86.257","87.8365","642,086,200"
"03/14/2024","89.577","90.646","86.6","87.944","602,318,200"
"03/13/2024","91.055","91.504","88.435","90.888","635,712,900"
"03/12/2024","88.049","91.96","86.1501","91.913","668,075,200"
"03/11/2024","86.429","88.797","84.166","85.774","678,364,100"
"03/08/2024","95.1379","97.4","86.506","87.528","1,142,269,000"
"03/07/2024","90.158","92.767","89.602","92.669","608,119,200"
"03/06/2024","88.022","89.724","87.03","88.7","582,520,300"
"03/05/2024","85.27","86.097","83.417","85.964","520,639,300"
"03/04/2024","84.13","87.695","83.719","85.237","615,616,500"
"03/01/2024","80","82.3","79.435","82.279","479,135,100"
"02/29/2024","79.094","79.99","78.35","79.112","507,289,000"
"02/28/2024","77.62","78.933","77.125","77.663","393,110,400"
"02/27/2024","79.381","79.48","77.162","78.701","391,705,200"
"02/26/2024","79.7","80.646","78.505","79.092","503,972,700"
"02/23/2024","80.79","82.394","77.57","78.817","829,388,400"
"02/22/2024","75.025","78.575","74.22","78.538","865,099,700"
"02/21/2024","68.006","68.888","66.248","67.472","690,298,100"
"02/20/2024","71.947","71.956","67.734","69.452","704,833,100"
"02/16/2024","74.1","74.402","72.501","72.613","495,326,600"
"02/15/2024","73.869","73.975","72.4","72.658","420,121,800"
"02/14/2024","73.202","74.236","71.938","73.9","504,917,400"
"02/13/2024","70.4","73.45","69.62","72.128","602,580,200"
"02/12/2024","72.6","74.611","71.25","72.248","613,710,200"
"02/09/2024","70.533","72.185","70.212","72.133","436,636,900"
"02/08/2024","70.074","70.794","69.455","69.641","414,422,100"
"02/07/2024","68.319","70.22","67.6","70.099","495,574,600"
"02/06/2024","69.63","69.754","66.3","68.223","683,111,400"
"02/05/2024","68.225","69.497","67.205","69.332","680,078,000"
"02/02/2024","63.974","66.6","63.69","66.16","476,577,700"
"02/01/2024","62.1","63.191","61.65","63.027","369,145,800"
"01/31/2024","61.44","62.269","60.7","61.527","453,794,900"
"01/30/2024","62.9","63.493","62.26","62.774","410,735,300"
"01/29/2024","61.232","62.489","60.907","62.465","348,733,000"
"01/26/2024","60.96","61.783","60.573","61.031","390,308,600"
"01/25/2024","62.35","62.719","60.85","61.617","482,776,800"
"01/24/2024","60.304","62.849","59.938","61.362","560,270,800"
"01/23/2024","59.57","59.91","58.585","59.873","294,654,500"
"01/22/2024","60.049","60.331","59.07","59.654","452,954,600"
"01/19/2024","57.989","59.5","57.225","59.491","543,501,500"
"01/18/2024","57.26","57.6","56.107","57.107","491,650,400"
"01/17/2024","56.347","56.4707","54.74","56.053","474,394,400"
"01/16/2024","55.018","56.835","54.9","56.382","449,579,700"
"01/12/2024","54.62","54.97","54.3301","54.71","352,993,600"
"01/11/2024","54.999","55.346","53.56","54.822","596,758,800"
"01/10/2024","53.616","54.6","53.489","54.35","533,795,800"
"01/09/2024","52.401","54.325","51.69","53.14","773,100,100"
"01/08/2024","49.512","52.275","49.479","52.253","642,509,900"
"01/05/2024","48.462","49.547","48.306","49.097","415,039,300"
"01/04/2024","47.767","48.5","47.508","47.998","306,534,900"
"01/03/2024","47.485","48.1841","47.32","47.569","320,896,200"
"01/02/2024","49.244","49.295","47.595","48.168","411,254,200"
"12/29/2023","49.813","49.997","48.751","49.522","389,293,300"
"12/28/2023","49.643","49.884","49.412","49.522","246,587,500"
"12/27/2023","49.511","49.68","49.085","49.417","233,648,000"
"12/26/2023","48.968","49.6","48.96","49.279","244,199,500"
"12/22/2023","49.195","49.383","48.467","48.83","252,506,800"
"12/21/2023","48.811","49.095","48.419","48.99","300,425,400"
"12/20/2023","49.655","49.999","48.098","48.111","397,894,400"
"12/19/2023","49.424","49.7","48.895","49.604","464,444,500"
"12/18/2023","49.4","50.433","49.15","50.077","412,587,200"
"12/15/2023","48.194","49.404","48.12","48.89","479,947,600"
"12/14/2023","48.39","48.67","47.422","48.35","391,231,700"
"12/13/2023","47.629","48.594","47.608","48.088","447,791,900"
"12/12/2023","46.046","47.666","46.046","47.657","372,386,900"
"12/11/2023","47.491","47.531","45.83","46.627","509,728,100"
"12/08/2023","46.595","47.7409","46.55","47.506","359,223,700"
"12/07/2023","45.7","46.629","45.604","46.596","350,822,600"
"12/06/2023","47.2145","47.387","45.412","45.503","380,589,600"
"12/05/2023","45.466","46.6","45.271","46.566","371,717,600"
"12/04/2023","46.077","46.077","45.01","45.51","437,543,400"
"12/01/2023","46.525","47.2","46.187","46.765","369,317,000"
"11/30/2023","48.024","48.11","46.422","46.77","526,246,600"
"11/29/2023","48.379","48.762","47.86","48.14","382,004,700"
"11/28/2023","48.236","48.3229","47.473","47.821","401,490,900"
"11/27/2023","47.8","48.53","47.652","48.242","395,661,900"
"11/24/2023","48.47","48.921","47.745","47.776","294,644,600"
"11/22/2023","49.852","50.3349","47.69","48.716","900,642,300"
"11/21/2023","50.126","50.517","49.222","49.944","565,746,900"
"11/20/2023","49.312","50.548","49.181","50.409","416,142,600"
"11/17/2023","49.524","49.717","49.007","49.298","325,896,900"
"11/16/2023","48.679","49.5247","48.33","49.48","339,756,200"
"11/15/2023","49.935","49.96","48.2","48.888","475,497,400"
"11/14/2023","49.68","49.834","49.04","49.656","416,953,900"
"11/13/2023","48.32","49.116","48.099","48.62","384,135,700"
"11/10/2023","47.5","48.472","47.283","48.335","422,441,600"
"11/09/2023","47.467","48.23","46.75","46.95","540,496,000"
"11/08/2023","46.1","46.867","45.968","46.574","346,718,900"
"11/07/2023","45.719","46.218","45.1575","45.955","343,165,500"
"11/06/2023","45.2845","45.935","44.899","45.751","400,733,400"
"11/03/2023","44.02","45.309","43.723","45.005","424,609,600"
"11/02/2023","43.328","43.884","42.894","43.506","409,171,900"
"11/01/2023","40.884","42.381","40.869","42.325","437,592,900"
"10/31/2023","40.45","40.879","39.23","40.78","517,968,700"
"10/30/2023","41.087","41.766","40.481","41.161","388,028,100"
"10/27/2023","41.13","41.206","40.015","40.5","416,784,400"
"10/26/2023","41.853","42.2555","39.8802","40.326","541,001,300"
"10/25/2023","43.398","43.65","41.555","41.779","398,379,200"
"10/24/2023","43.077","43.697","42.691","43.663","401,463,400"
"10/23/2023","41.229","43.248","40.945","42.975","478,530,500"
"10/20/2023","41.89","42.47","41.078","41.387","477,266,100"
"10/19/2023","42.811","43.297","41.882","42.101","501,233,100"
"10/18/2023","42.591","43.219","41.825","42.196","627,294,300"
"10/17/2023","44","44.754","42.48","43.938","812,332,700"
"10/16/2023","45.063","46.225","44.912","46.095","375,099,200"
"10/13/2023","46.96","47.116","45.28","45.461","475,426,000"
"10/12/2023","46.777","47.609","46.33","46.945","481,325,000"
"10/11/2023","46.196","46.859","46.05","46.806","378,136,900"
"10/10/2023","45.31","46.259","45.088","45.798","368,582,100"
"10/09/2023","44.842","45.605","44.368","45.273","409,674,700"
"10/06/2023","44.193","45.789","44.026","45.762","434,436,000"
"10/05/2023","44.05","44.9","43.888","44.688","393,483,100"
"10/04/2023","43.742","44.143","43.292","44.041","361,820,900"
"10/03/2023","44.808","45.13","43.246","43.517","470,849,500"
"10/02/2023","44.03","45.175","43.861","44.782","433,298,200"
"09/29/2023","43.827","44.144","43.3069","43.499","397,829,900"
"09/28/2023","42.46","43.4463","42.115","43.089","424,662,800"
"09/27/2023","42.33","42.872","41.629","42.468","444,935,200"
"09/26/2023","42.001","42.82","41.655","41.911","402,282,100"
"09/25/2023","41.591","42.536","41.177","42.222","419,091,000"
"09/22/2023","41.572","42.115","41.231","41.61","479,236,300"
"09/21/2023","41.583","42.1","40.98","41.017","450,736,000"
"09/20/2023","43.6","43.903","42.223","42.239","367,107,700"
"09/19/2023","43.833","43.966","43.002","43.52","373,064,200"
"09/18/2023","42.748","44.242","42","43.966","500,270,800"
"09/15/2023","45.341","45.599","43.808","43.9","506,830,500"
"09/14/2023","45.95","45.987","45.131","45.581","370,097,200"
"09/13/2023","44.6","45.93","44.503","45.485","398,355,400"
"09/12/2023","44.738","45.673","44.531","44.87","349,256,300"
"09/11/2023","46.148","46.163","44.312","45.178","473,965,600"
"09/08/2023","45.942","46.606","45.271","45.572","473,899,900"
"09/07/2023","45.525","46.344","45.152","46.241","433,329,900"
"09/06/2023","48.441","48.549","46.58","47.061","468,669,600"
"09/05/2023","48.223","48.8508","47.86","48.548","382,652,600"
"09/01/2023","49.762","49.8","48.1416","48.509","463,830,300"
"08/31/2023","49.38","49.744","48.958","49.355","528,569,800"
"08/30/2023","49.044","49.927","48.425","49.264","735,206,000"
"08/29/2023","46.666","49.081","46.391","48.784","701,397,000"
"08/28/2023","46.482","46.98","44.888","46.835","685,192,200"
"08/25/2023","47.012","47.805","45.024","46.018","925,340,500"
"08/24/2023","50.216","50.266","47.159","47.163","1,156,044,000"
"08/23/2023","45.866","47.2","45.208","47.116","779,046,100"
"08/22/2023","48.135","48.187","45.3331","45.668","757,206,900"
"08/21/2023","44.494","47.065","44.222","46.967","692,573,400"
"08/18/2023","42.635","43.578","41.66","43.299","583,767,900"
"08/17/2023","43.97","44.062","43.001","43.3435","452,394,800"
"08/16/2023","44.52","44.675","43.406","43.486","527,450,700"
"08/15/2023","44.56","45.268","43.71","43.94","676,511,500"
"08/14/2023","40.486","43.8","40.311","43.753","690,285,800"
"08/11/2023","41.751","42.018","40.639","40.855","533,085,300"
"08/10/2023","42.16","43.574","41.835","42.388","492,705,300"
"08/09/2023","44.274","44.312","42.134","42.554","586,449,100"
"08/08/2023","44.853","45.242","44.056","44.664","353,843,400"
"08/07/2023","45.111","45.54","44.5635","45.4165","322,153,500"
"08/04/2023","44.985","45.642","44.393","44.68","362,666,200"
"08/03/2023","43.8","45.118","43.8","44.515","325,076,600"
"08/02/2023","45.831","45.84","43.387","44.269","530,141,600"
"08/01/2023","46.4595","46.9","46.027","46.507","239,276,000"
"07/31/2023","46.754","47.13","46.506","46.729","251,055,300"
"07/28/2023","46.668","47.027","46.381","46.75","331,194,200"
"07/27/2023","46.519","47.395","45.75","45.9","455,975,500"
"07/26/2023","46.021","46.053","44.63","45.452","364,237,300"
"07/25/2023","44.941","46.1825","44.923","45.679","348,080,900"
"07/24/2023","44.731","45.109","44.04","44.612","383,099,700"
"07/21/2023","45.788","45.866","44.1","44.309","963,768,600"
"07/20/2023","46.507","47.087","45.062","45.52","537,864,500"
"07/19/2023","47.464","47.818","46.742","47.077","427,501,800"
"07/18/2023","46.701","47.896","45.734","47.494","570,190,400"
"07/17/2023","46.289","46.496","45.2624","46.461","510,488,200"
"07/14/2023","46.5828","48.088","45.06","45.469","772,075,300"
"07/13/2023","44.518","46.155","44.492","45.977","478,203,700"
"07/12/2023","43.033","43.935","42.7773","43.902","481,277,000"
"07/11/2023","42.481","42.758","42.067","42.405","298,244,100"
"07/10/2023","42.657","42.811","41.649","42.18","353,908,100"
"07/07/2023","42.322","43.214","42.18","42.503","355,881,500"
"07/06/2023","41.844","42.179","41.346","42.103","304,138,800"
"07/05/2023","42.135","43.177","42.085","42.317","323,617,600"
"07/03/2023","42.517","42.898","42.202","42.413","197,754,100"
"06/30/2023","41.68","42.55","41.501","42.302","501,147,800"
"06/29/2023","41.558","41.6","40.6","40.822","380,514,300"
"06/28/2023","40.66","41.845","40.518","41.117","582,639,300"
"06/27/2023","40.799","41.94","40.448","41.876","462,174,700"
"06/26/2023","42.461","42.764","40.1","40.632","594,321,900"
"06/23/2023","42.464","42.809","42.015","42.209","358,139,800"
"06/22/2023","42.253","43.4255","42.234","43.025","417,737,400"
"06/21/2023","43.501","43.615","42.08","43.045","551,602,900"
"06/20/2023","42.998","43.99","42.674","43.808","451,153,100"
"06/16/2023","43.45","43.721","42.6605","42.692","655,709,400"
"06/15/2023","42.602","43.289","42.147","42.653","568,622,000"
"06/14/2023","40.824","43","40.552","42.997","740,465,000"
"06/13/2023","40.186","41.101","39.74","41.022","613,208,200"
"06/12/2023","39.2","39.53","38.618","39.482","389,673,400"
"06/09/2023","39.037","39.711","38.567","38.77","427,717,500"
"06/08/2023","37.724","38.864","37.505","38.51","417,772,400"
"06/07/2023","38.915","39.499","37.356","37.475","511,997,900"
"06/06/2023","38.83","39.16","38.148","38.654","388,729,100"
"06/05/2023","38.909","39.565","38.707","39.171","396,093,800"
"06/02/2023","40.097","40.5","39.058","39.327","482,731,200"
